GateV,DrainV,VssV,BodyV,VddV,DrainI,GateI,VssI,BodyI,VddI,TempK,GNDV
0.72,0.02,0,-0.2,0.8,0.00106842,7.001800000000001e-10,-0.00106506,-2.424e-11,-1.1000000000000001e-13,300.0,0
0.74,0.02,0,-0.2,0.8,0.00110262,8.2599e-10,-0.00110142,-2.447e-11,2.1000000000000001e-13,300.0,0
0.76,0.02,0,-0.2,0.8,0.00113578,9.7482e-10,-0.00113352,-2.4430000000000003e-11,8.000000000000001e-14,300.0,0
0.78,0.02,0,-0.2,0.8,0.001166,1.1505e-09,-0.0011654,-2.456e-11,-1.1000000000000001e-13,300.0,0
0.8,0.02,0,-0.2,0.8,0.0011942,1.3549e-09,-0.001193,-2.442e-11,-1.6000000000000005e-13,300.0,0
0.0,0.04,0,-0.2,0.8,2.10026e-08,5.500000000000001e-13,-2.0905599999999997e-08,-2.7450000000000003e-11,1.8000000000000004e-13,300.0,0
0.02,0.04,0,-0.2,0.8,3.6069799999999994e-08,2.3800000000000004e-12,-3.6017799999999994e-08,-2.735e-11,-4.4000000000000004e-13,300.0,0
0.04,0.04,0,-0.2,0.8,6.201059999999999e-08,4.600000000000002e-13,-6.20614e-08,-2.721e-11,2.900000000000001e-13,300.0,0
0.06,0.04,0,-0.2,0.8,1.071486e-07,3.1000000000000004e-13,-1.0704540000000001e-07,-2.728e-11,-2e-13,300.0,0
0.08,0.04,0,-0.2,0.8,1.8378e-07,-3.7000000000000004e-13,-1.8432e-07,-2.715e-11,5e-14,300.0,0
0.1,0.04,0,-0.2,0.8,3.1672e-07,8.600000000000001e-13,-3.1622e-07,-2.721e-11,-7e-14,300.0,0
0.12,0.04,0,-0.2,0.8,5.4006e-07,-8.300000000000001e-13,-5.402e-07,-2.702e-11,6.8e-13,300.0,0
0.14,0.04,0,-0.2,0.8,9.2168e-07,2.0200000000000007e-12,-9.236e-07,-2.7180000000000003e-11,-4.0000000000000006e-14,300.0,0
0.16,0.04,0,-0.2,0.8,1.5730000000000002e-06,1.7e-13,-1.5723000000000002e-06,-2.688e-11,1.3e-13,300.0,0
0.18,0.04,0,-0.2,0.8,2.6591e-06,6.1e-13,-2.6508e-06,-2.728e-11,5e-14,300.0,0
0.2,0.04,0,-0.2,0.8,4.4607e-06,1.21e-12,-4.4618e-06,-2.6960000000000003e-11,-1.9000000000000002e-13,300.0,0
0.22,0.04,0,-0.2,0.8,7.488000000000001e-06,1.5700000000000002e-12,-7.456700000000001e-06,-2.668e-11,-6.000000000000001e-14,300.0,0
0.24,0.04,0,-0.2,0.8,1.2268e-05,2.52e-12,-1.228e-05,-2.668e-11,2e-13,300.0,0
0.26,0.04,0,-0.2,0.8,1.9952e-05,2.9900000000000004e-12,-1.9934e-05,-2.668e-11,-2.0000000000000003e-14,300.0,0
0.28,0.04,0,-0.2,0.8,3.1684000000000004e-05,4.47e-12,-3.168e-05,-2.671e-11,6.000000000000001e-14,300.0,0
0.3,0.04,0,-0.2,0.8,4.9616e-05,6.3e-12,-4.951e-05,-2.659e-11,-1.3e-13,300.0,0
0.32,0.04,0,-0.2,0.8,7.544600000000002e-05,6.170000000000001e-12,-7.539e-05,-2.6030000000000003e-11,6.6e-13,300.0,0
0.34,0.04,0,-0.2,0.8,0.000111614,1.053e-11,-0.000111776,-2.6780000000000003e-11,3.600000000000001e-13,300.0,0
0.36,0.04,0,-0.2,0.8,0.00016118,1.238e-11,-0.00016078,-2.628e-11,-2.0000000000000003e-14,300.0,0
0.38,0.04,0,-0.2,0.8,0.00022418,1.6870000000000002e-11,-0.00022406,-2.69e-11,-2.1000000000000001e-13,300.0,0
0.4,0.04,0,-0.2,0.8,0.00030314,2.2410000000000003e-11,-0.00030324,-2.657e-11,-4.600000000000002e-13,300.0,0
0.42,0.04,0,-0.2,0.8,0.00039708,2.524e-11,-0.00039682,-2.6340000000000003e-11,4.7e-13,300.0,0
0.44,0.04,0,-0.2,0.8,0.0005041,3.518e-11,-0.00050466,-2.635e-11,-1.4e-13,300.0,0
0.46,0.04,0,-0.2,0.8,0.0006238,4.4160000000000006e-11,-0.00062266,-2.6540000000000003e-11,-1.9000000000000002e-13,300.0,0
0.48,0.04,0,-0.2,0.8,0.00075008,5.612e-11,-0.0007495,-2.6270000000000003e-11,-6.000000000000001e-14,300.0,0
0.5,0.04,0,-0.2,0.8,0.00088214,7.068000000000001e-11,-0.0008811,-2.641e-11,-4.4000000000000004e-13,300.0,0
0.52,0.04,0,-0.2,0.8,0.00101482,8.899e-11,-0.0010133,-2.6430000000000003e-11,6.000000000000001e-14,300.0,0
0.54,0.04,0,-0.2,0.8,0.0011475,1.1348e-10,-0.0011466,-2.666e-11,2.6e-13,300.0,0
0.56,0.04,0,-0.2,0.8,0.0012764,1.3886e-10,-0.0012768,-2.63e-11,7e-14,300.0,0
0.58,0.04,0,-0.2,0.8,0.0014006,1.7197e-10,-0.0014,-2.662e-11,1.1000000000000001e-13,300.0,0
0.6,0.04,0,-0.2,0.8,0.0015194,2.1331e-10,-0.0015196,-2.695e-11,3.000000000000001e-13,300.0,0
0.62,0.04,0,-0.2,0.8,0.001632,2.5694000000000005e-10,-0.0016302,-2.677e-11,-1e-13,300.0,0
0.64,0.04,0,-0.2,0.8,0.0017362,3.1332e-10,-0.0017358,-2.639e-11,1.6000000000000005e-13,300.0,0
0.66,0.04,0,-0.2,0.8,0.0018356,3.7731e-10,-0.0018348,-2.697e-11,-2.1000000000000001e-13,300.0,0
0.68,0.04,0,-0.2,0.8,0.001927,4.5094000000000005e-10,-0.0019256,-2.686e-11,-3.5e-13,300.0,0
0.7,0.04,0,-0.2,0.8,0.0020114,5.3847e-10,-0.002011,-2.7050000000000003e-11,1.9000000000000002e-13,300.0,0
0.72,0.04,0,-0.2,0.8,0.002091,6.369400000000001e-10,-0.0020886,-2.6940000000000003e-11,2.6e-13,300.0,0
0.74,0.04,0,-0.2,0.8,0.0021636,7.5547e-10,-0.0021634,-2.712e-11,-1.7e-13,300.0,0
0.76,0.04,0,-0.2,0.8,0.002233,8.9278e-10,-0.0022316,-2.6780000000000003e-11,-1.2000000000000002e-13,300.0,0
0.78,0.04,0,-0.2,0.8,0.002295,1.0534e-09,-0.0022934,-2.65e-11,1.6000000000000005e-13,300.0,0
0.8,0.04,0,-0.2,0.8,0.0023524,1.2397e-09,-0.002353,-2.6490000000000004e-11,2.2000000000000002e-13,300.0,0
0.0,0.06,0,-0.2,0.8,2.5995e-08,-5e-14,-2.60142e-08,-3.0130000000000003e-11,3.7000000000000004e-13,300.0,0
0.02,0.06,0,-0.2,0.8,4.49078e-08,-3.900000000000001e-13,-4.48044e-08,-3.011e-11,-2.6e-13,300.0,0
0.04,0.06,0,-0.2,0.8,7.74126e-08,-7.600000000000002e-13,-7.73014e-08,-2.978e-11,6.400000000000001e-13,300.0,0
0.06,0.06,0,-0.2,0.8,1.331e-07,-1.0500000000000002e-12,-1.3292e-07,-2.998e-11,7.100000000000001e-13,300.0,0
0.08,0.06,0,-0.2,0.8,2.2958e-07,8.600000000000001e-13,-2.299e-07,-2.9700000000000005e-11,-1.5000000000000004e-13,300.0,0
0.1,0.06,0,-0.2,0.8,3.9458e-07,6.200000000000001e-13,-3.9374e-07,-2.978e-11,-3.0000000000000005e-14,300.0,0
0.12,0.06,0,-0.2,0.8,6.7818e-07,1.4e-13,-6.762599999999999e-07,-2.969e-11,-1.8000000000000004e-13,300.0,0
0.14,0.06,0,-0.2,0.8,1.1573e-06,7.100000000000001e-13,-1.1568e-06,-2.9440000000000004e-11,1.0000000000000002e-14,300.0,0
0.16,0.06,0,-0.2,0.8,1.9668000000000004e-06,6.500000000000002e-13,-1.9692e-06,-2.945e-11,1.6000000000000005e-13,300.0,0
0.18,0.06,0,-0.2,0.8,3.3329000000000003e-06,9.600000000000002e-13,-3.3358000000000003e-06,-2.954e-11,-6.000000000000001e-14,300.0,0
0.2,0.06,0,-0.2,0.8,5.611700000000001e-06,1.4300000000000002e-12,-5.605200000000001e-06,-2.901e-11,2e-13,300.0,0
0.22,0.06,0,-0.2,0.8,9.3692e-06,1.9200000000000003e-12,-9.3718e-06,-2.9260000000000004e-11,3.5e-13,300.0,0
0.24,0.06,0,-0.2,0.8,1.5478e-05,2.28e-12,-1.5468e-05,-2.8910000000000003e-11,4.4000000000000004e-13,300.0,0
0.26,0.06,0,-0.2,0.8,2.518e-05,3.5900000000000007e-12,-2.5158e-05,-2.897e-11,2.6e-13,300.0,0
0.28,0.06,0,-0.2,0.8,4.0252e-05,4.18e-12,-4.0274e-05,-2.9110000000000003e-11,-2.0000000000000003e-14,300.0,0
0.3,0.06,0,-0.2,0.8,6.3256e-05,4.93e-12,-6.3166e-05,-2.875e-11,-1e-13,300.0,0
0.32,0.06,0,-0.2,0.8,9.6702e-05,6.21e-12,-9.6618e-05,-2.936e-11,1.1000000000000001e-13,300.0,0
0.34,0.06,0,-0.2,0.8,0.0001442,1.0840000000000001e-11,-0.00014396,-2.9330000000000004e-11,2.0000000000000003e-14,300.0,0
0.36,0.06,0,-0.2,0.8,0.00020912,1.24e-11,-0.0002089,-2.883e-11,-8.000000000000001e-14,300.0,0
0.38,0.06,0,-0.2,0.8,0.00029368,1.517e-11,-0.00029324,-2.87e-11,4.2000000000000003e-13,300.0,0
0.4,0.06,0,-0.2,0.8,0.00040062,2.033e-11,-0.0004002,-2.8910000000000003e-11,6.000000000000001e-14,300.0,0
0.42,0.06,0,-0.2,0.8,0.00052946,2.286e-11,-0.00052906,-2.87e-11,2.1000000000000001e-13,300.0,0
0.44,0.06,0,-0.2,0.8,0.00067918,3.303e-11,-0.000679,-2.8650000000000003e-11,8.000000000000001e-14,300.0,0
0.46,0.06,0,-0.2,0.8,0.00084676,3.9610000000000006e-11,-0.00084638,-2.877e-11,7e-14,300.0,0
0.48,0.06,0,-0.2,0.8,0.0010281,4.9980000000000005e-11,-0.00102782,-2.883e-11,2.0000000000000003e-14,300.0,0
0.5,0.06,0,-0.2,0.8,0.00122,6.129e-11,-0.0012196,-2.9000000000000003e-11,0.0,300.0,0
0.52,0.06,0,-0.2,0.8,0.0014172,7.973e-11,-0.001416,-2.8560000000000003e-11,-1.0000000000000002e-14,300.0,0
0.54,0.06,0,-0.2,0.8,0.0016136,9.987e-11,-0.0016128,-2.8870000000000003e-11,1.9000000000000002e-13,300.0,0
0.56,0.06,0,-0.2,0.8,0.0018084,1.2495000000000002e-10,-0.0018076,-2.9220000000000004e-11,-1.2000000000000002e-13,300.0,0
0.58,0.06,0,-0.2,0.8,0.0019952,1.5410000000000002e-10,-0.0019936,-2.9340000000000005e-11,3.1000000000000004e-13,300.0,0
0.6,0.06,0,-0.2,0.8,0.002177,1.9115e-10,-0.0021768,-2.9150000000000004e-11,2.300000000000001e-13,300.0,0
0.62,0.06,0,-0.2,0.8,0.00235,2.3149e-10,-0.0023462,-2.939e-11,3.900000000000001e-13,300.0,0
0.64,0.06,0,-0.2,0.8,0.0025112,2.8346e-10,-0.0025112,-2.938e-11,-3.800000000000001e-13,300.0,0
0.66,0.06,0,-0.2,0.8,0.0026644,3.4237000000000003e-10,-0.0026622,-2.938e-11,-1.0000000000000002e-14,300.0,0
0.68,0.06,0,-0.2,0.8,0.0028046,4.1094e-10,-0.002805,-2.9220000000000004e-11,4.0000000000000006e-14,300.0,0
0.7,0.06,0,-0.2,0.8,0.0029382,4.9079e-10,-0.0029372,-2.95e-11,1.1000000000000001e-13,300.0,0
0.72,0.06,0,-0.2,0.8,0.0030618,5.819800000000001e-10,-0.0030594,-2.904e-11,2.1000000000000001e-13,300.0,0
0.74,0.06,0,-0.2,0.8,0.003176,6.9139e-10,-0.0031762,-2.916e-11,3.600000000000001e-13,300.0,0
0.76,0.06,0,-0.2,0.8,0.0032844,8.1716e-10,-0.0032826,-2.905e-11,-4.0000000000000006e-14,300.0,0
0.78,0.06,0,-0.2,0.8,0.0033818,9.6461e-10,-0.003381,-2.9520000000000005e-11,-1.4e-13,300.0,0
0.8,0.06,0,-0.2,0.8,0.0034728,1.139e-09,-0.0034706,-2.9120000000000005e-11,-7e-14,300.0,0
0.0,0.08,0,-0.2,0.8,2.99856e-08,4.3000000000000004e-13,-2.98828e-08,-3.299e-11,-3.0000000000000005e-14,300.0,0
0.02,0.08,0,-0.2,0.8,5.154e-08,2.19e-12,-5.1545599999999995e-08,-3.295e-11,-3.5e-13,300.0,0
0.04,0.08,0,-0.2,0.8,8.8942e-08,5.500000000000001e-13,-8.902639999999999e-08,-3.2860000000000003e-11,-2.7e-13,300.0,0
0.06,0.08,0,-0.2,0.8,1.5346e-07,3.000000000000001e-13,-1.54e-07,-3.2980000000000005e-11,4.0000000000000006e-14,300.0,0
0.08,0.08,0,-0.2,0.8,2.6428e-07,4.800000000000001e-13,-2.647e-07,-3.251e-11,-1.9000000000000002e-13,300.0,0
0.1,0.08,0,-0.2,0.8,4.5434e-07,-7e-14,-4.5412e-07,-3.255e-11,3.0000000000000005e-14,300.0,0
0.12,0.08,0,-0.2,0.8,7.7616e-07,2.72e-12,-7.7614e-07,-3.245e-11,4e-13,300.0,0
0.14,0.08,0,-0.2,0.8,1.3313e-06,6.500000000000002e-13,-1.3262e-06,-3.2360000000000005e-11,-2.5e-13,300.0,0
0.16,0.08,0,-0.2,0.8,2.2597e-06,8.300000000000001e-13,-2.2666e-06,-3.2570000000000004e-11,-4.0000000000000006e-14,300.0,0
0.18,0.08,0,-0.2,0.8,3.8457e-06,1.5200000000000002e-12,-3.8425e-06,-3.205e-11,-1.7e-13,300.0,0
0.2,0.08,0,-0.2,0.8,6.4730000000000005e-06,1.1900000000000002e-12,-6.466200000000001e-06,-3.19e-11,-1.4e-13,300.0,0
0.22,0.08,0,-0.2,0.8,1.08388e-05,1.8200000000000003e-12,-1.0846400000000002e-05,-3.2140000000000005e-11,-1.3e-13,300.0,0
0.24,0.08,0,-0.2,0.8,1.7916e-05,2.23e-12,-1.787e-05,-3.179e-11,3.800000000000001e-13,300.0,0
0.26,0.08,0,-0.2,0.8,2.9212e-05,2.5000000000000007e-12,-2.9218e-05,-3.1960000000000005e-11,-6.000000000000001e-14,300.0,0
0.28,0.08,0,-0.2,0.8,4.6734e-05,3.9e-12,-4.6664e-05,-3.18e-11,-2.5e-13,300.0,0
0.3,0.08,0,-0.2,0.8,7.3438e-05,5.050000000000001e-12,-7.3338e-05,-3.2140000000000005e-11,2.0000000000000003e-14,300.0,0
0.32,0.08,0,-0.2,0.8,0.000112892,7.49e-12,-0.00011282,-3.14e-11,-7e-14,300.0,0
0.34,0.08,0,-0.2,0.8,0.00016862,6.66e-12,-0.00016856,-3.1700000000000004e-11,0.0,300.0,0
0.36,0.08,0,-0.2,0.8,0.00024536,1.05e-11,-0.0002453,-3.1920000000000005e-11,-4.0000000000000006e-14,300.0,0
0.38,0.08,0,-0.2,0.8,0.00034686,1.478e-11,-0.00034674,-3.191e-11,4.0000000000000006e-14,300.0,0
0.4,0.08,0,-0.2,0.8,0.00047534,1.795e-11,-0.00047524,-3.212e-11,2.300000000000001e-13,300.0,0
0.42,0.08,0,-0.2,0.8,0.00063208,2.4720000000000003e-11,-0.0006323,-3.194e-11,1.2000000000000002e-13,300.0,0
0.44,0.08,0,-0.2,0.8,0.00081738,2.8420000000000004e-11,-0.00081534,-3.182e-11,-8.000000000000001e-14,300.0,0
0.46,0.08,0,-0.2,0.8,0.00102618,3.619e-11,-0.0010246,-3.172e-11,7e-13,300.0,0
0.48,0.08,0,-0.2,0.8,0.0012568,4.355e-11,-0.0012556,-3.183e-11,1.8000000000000004e-13,300.0,0
0.5,0.08,0,-0.2,0.8,0.0015008,5.6500000000000005e-11,-0.0014992,-3.2030000000000005e-11,6.1e-13,300.0,0
0.52,0.08,0,-0.2,0.8,0.0017554,7.185e-11,-0.0017548,-3.1920000000000005e-11,-2.0000000000000003e-14,300.0,0
0.54,0.08,0,-0.2,0.8,0.0020128,8.978000000000001e-11,-0.0020114,-3.165e-11,2.0000000000000003e-14,300.0,0
0.56,0.08,0,-0.2,0.8,0.0022698,1.1211e-10,-0.0022694,-3.1960000000000005e-11,2.900000000000001e-13,300.0,0
0.58,0.08,0,-0.2,0.8,0.0025234,1.3996e-10,-0.002523,-3.1810000000000004e-11,-4e-13,300.0,0
0.6,0.08,0,-0.2,0.8,0.002766,1.7025e-10,-0.0027652,-3.1810000000000004e-11,1e-13,300.0,0
0.62,0.08,0,-0.2,0.8,0.0029974,2.1142e-10,-0.002998,-3.191e-11,2.2000000000000002e-13,300.0,0
0.64,0.08,0,-0.2,0.8,0.0032204,2.5737e-10,-0.0032186,-3.209e-11,-1.1000000000000001e-13,300.0,0
0.66,0.08,0,-0.2,0.8,0.0034286,3.1160000000000004e-10,-0.003428,-3.2290000000000006e-11,2.4000000000000004e-13,300.0,0
0.68,0.08,0,-0.2,0.8,0.0036262,3.7536e-10,-0.003625,-3.227e-11,2.0000000000000003e-14,300.0,0
0.7,0.08,0,-0.2,0.8,0.0038082,4.4685e-10,-0.0038066,-3.1960000000000005e-11,6.500000000000002e-13,300.0,0
0.72,0.08,0,-0.2,0.8,0.0039768,5.351900000000001e-10,-0.0039782,-3.223e-11,4.0000000000000006e-14,300.0,0
0.74,0.08,0,-0.2,0.8,0.0041376,6.356000000000001e-10,-0.0041348,-3.2290000000000006e-11,2.300000000000001e-13,300.0,0
0.76,0.08,0,-0.2,0.8,0.0042848,7.5175e-10,-0.0042844,-3.2210000000000004e-11,4.0000000000000006e-14,300.0,0
0.78,0.08,0,-0.2,0.8,0.0044244,8.8847e-10,-0.004423,-3.205e-11,-2.4000000000000004e-13,300.0,0
0.8,0.08,0,-0.2,0.8,0.0045516,1.0484e-09,-0.0045484,-3.2570000000000004e-11,-3.2000000000000005e-13,300.0,0
0.0,0.1,0,-0.2,0.8,3.3187799999999995e-08,-3.0000000000000005e-14,-3.31756e-08,-3.6730000000000005e-11,-5e-14,300.0,0
0.02,0.1,0,-0.2,0.8,5.72152e-08,-6.000000000000001e-14,-5.718119999999999e-08,-3.601e-11,1.3e-13,300.0,0
0.04,0.1,0,-0.2,0.8,9.862359999999999e-08,1.7200000000000001e-12,-9.855899999999999e-08,-3.598e-11,-1.7e-13,300.0,0
0.06,0.1,0,-0.2,0.8,1.7036e-07,6.000000000000001e-14,-1.7026e-07,-3.566e-11,1.4e-13,300.0,0
0.08,0.1,0,-0.2,0.8,2.9302e-07,1.2000000000000002e-13,-2.928e-07,-3.5860000000000006e-11,1e-13,300.0,0
0.1,0.1,0,-0.2,0.8,5.0326e-07,4.600000000000002e-13,-5.034e-07,-3.566e-11,-2.5e-13,300.0,0
0.12,0.1,0,-0.2,0.8,8.6218e-07,1.8000000000000002e-12,-8.6268e-07,-3.561e-11,-3.7000000000000004e-13,300.0,0
0.14,0.1,0,-0.2,0.8,1.4757e-06,7.800000000000002e-13,-1.4769000000000002e-06,-3.5490000000000005e-11,4.1e-13,300.0,0
0.16,0.1,0,-0.2,0.8,2.5207000000000003e-06,1.2800000000000002e-12,-2.5172e-06,-3.557e-11,5e-14,300.0,0
0.18,0.1,0,-0.2,0.8,4.261200000000001e-06,1.5300000000000001e-12,-4.2656e-06,-3.561e-11,1.0000000000000002e-14,300.0,0
0.2,0.1,0,-0.2,0.8,7.209100000000001e-06,1.3800000000000002e-12,-7.216000000000002e-06,-3.5160000000000004e-11,2.5e-13,300.0,0
0.22,0.1,0,-0.2,0.8,1.2048e-05,1.4200000000000002e-12,-1.205e-05,-3.528e-11,-2.6e-13,300.0,0
0.24,0.1,0,-0.2,0.8,1.9876e-05,2.300000000000001e-13,-1.9924e-05,-3.555e-11,7.400000000000001e-13,300.0,0
0.26,0.1,0,-0.2,0.8,3.2366e-05,3.61e-12,-3.2422e-05,-3.504e-11,3.0000000000000005e-14,300.0,0
0.28,0.1,0,-0.2,0.8,5.2082e-05,3.790000000000001e-12,-5.1948000000000005e-05,-3.533e-11,-2.7e-13,300.0,0
0.3,0.1,0,-0.2,0.8,8.1668e-05,4.46e-12,-8.1778e-05,-3.511e-11,3.5e-13,300.0,0
0.32,0.1,0,-0.2,0.8,0.00012582,6.45e-12,-0.00012564,-3.47e-11,9e-14,300.0,0
0.34,0.1,0,-0.2,0.8,0.00018818,6.19e-12,-0.00018782,-3.467e-11,5.500000000000001e-13,300.0,0
0.36,0.1,0,-0.2,0.8,0.00027452,1.015e-11,-0.00027434,-3.4610000000000004e-11,-3.000000000000001e-13,300.0,0
0.38,0.1,0,-0.2,0.8,0.0003886,1.29e-11,-0.00038832,-3.467e-11,1.2000000000000002e-13,300.0,0
0.4,0.1,0,-0.2,0.8,0.00053462,1.626e-11,-0.00053446,-3.485e-11,8.000000000000001e-14,300.0,0
0.42,0.1,0,-0.2,0.8,0.00071398,2.225e-11,-0.00071384,-3.486e-11,-7e-13,300.0,0
0.44,0.1,0,-0.2,0.8,0.0009275,2.5720000000000003e-11,-0.00092614,-3.5160000000000004e-11,3.3e-13,300.0,0
0.46,0.1,0,-0.2,0.8,0.0011702,3.31e-11,-0.0011694,-3.441e-11,2.5e-13,300.0,0
0.48,0.1,0,-0.2,0.8,0.0014412,4.2300000000000005e-11,-0.0014408,-3.457e-11,-1.3e-13,300.0,0
0.5,0.1,0,-0.2,0.8,0.0017326,5.2500000000000006e-11,-0.0017316,-3.4870000000000005e-11,-4.0000000000000006e-14,300.0,0
0.52,0.1,0,-0.2,0.8,0.0020374,6.571000000000001e-11,-0.0020366,-3.459e-11,2.300000000000001e-13,300.0,0
0.54,0.1,0,-0.2,0.8,0.0023512,8.304e-11,-0.0023516,-3.51e-11,4.1e-13,300.0,0
0.56,0.1,0,-0.2,0.8,0.0026682,1.0077e-10,-0.0026666,-3.508e-11,1.1000000000000001e-13,300.0,0
0.58,0.1,0,-0.2,0.8,0.0029812,1.2696000000000002e-10,-0.002981,-3.544e-11,1.8000000000000004e-13,300.0,0
0.6,0.1,0,-0.2,0.8,0.0032876,1.5617000000000001e-10,-0.0032856,-3.499e-11,2.300000000000001e-13,300.0,0
0.62,0.1,0,-0.2,0.8,0.0035796,1.9181e-10,-0.0035786,-3.4830000000000004e-11,3.900000000000001e-13,300.0,0
0.64,0.1,0,-0.2,0.8,0.0038624,2.3438e-10,-0.0038614,-3.5300000000000003e-11,1.2000000000000002e-13,300.0,0
0.66,0.1,0,-0.2,0.8,0.0041294,2.8347e-10,-0.0041284,-3.533e-11,2.5e-13,300.0,0
0.68,0.1,0,-0.2,0.8,0.0043802,3.4515000000000004e-10,-0.0043806,-3.5420000000000005e-11,-2.0000000000000003e-14,300.0,0
0.7,0.1,0,-0.2,0.8,0.0046156,4.1176e-10,-0.004614,-3.5420000000000005e-11,7e-14,300.0,0
0.72,0.1,0,-0.2,0.8,0.0048344,4.9089e-10,-0.004835,-3.548e-11,-9e-14,300.0,0
0.74,0.1,0,-0.2,0.8,0.0050428,5.846200000000001e-10,-0.0050414,-3.526e-11,-7e-14,300.0,0
0.76,0.1,0,-0.2,0.8,0.0052344,6.931e-10,-0.005232,-3.533e-11,-8.000000000000001e-14,300.0,0
0.78,0.1,0,-0.2,0.8,0.005412,8.215000000000001e-10,-0.0054126,-3.5560000000000004e-11,1.3e-13,300.0,0
0.8,0.1,0,-0.2,0.8,0.0055796,9.6802e-10,-0.0055772,-3.5590000000000003e-11,1.2000000000000002e-13,300.0,0
0.0,0.12,0,-0.2,0.8,3.62982e-08,1.14e-12,-3.67312e-08,-4.016e-11,-2.2000000000000002e-13,300.0,0
0.02,0.12,0,-0.2,0.8,6.30722e-08,1.8200000000000003e-12,-6.316099999999999e-08,-4.02e-11,-8.000000000000001e-14,300.0,0
0.04,0.12,0,-0.2,0.8,1.0898899999999998e-07,-4e-13,-1.090866e-07,-4.013e-11,-1.2000000000000002e-13,300.0,0
0.06,0.12,0,-0.2,0.8,1.8808e-07,8.000000000000001e-14,-1.879e-07,-4.022e-11,-2.0000000000000003e-14,300.0,0
0.08,0.12,0,-0.2,0.8,3.2396e-07,2.7e-13,-3.2398e-07,-3.973e-11,2.4000000000000004e-13,300.0,0
0.1,0.12,0,-0.2,0.8,5.5446e-07,-1.8000000000000004e-13,-5.536599999999999e-07,-3.9900000000000006e-11,2.0000000000000003e-14,300.0,0
0.12,0.12,0,-0.2,0.8,9.5376e-07,2.9900000000000004e-12,-9.534e-07,-3.995e-11,3.5e-13,300.0,0
0.14,0.12,0,-0.2,0.8,1.6158000000000005e-06,4.500000000000001e-13,-1.6117000000000002e-06,-3.944e-11,1.9000000000000002e-13,300.0,0
0.16,0.12,0,-0.2,0.8,2.7490000000000003e-06,9.4e-13,-2.7547e-06,-3.925e-11,-6.000000000000001e-14,300.0,0
0.18,0.12,0,-0.2,0.8,4.662200000000001e-06,1.3000000000000001e-12,-4.6597000000000005e-06,-3.923e-11,-3.1000000000000004e-13,300.0,0
0.2,0.12,0,-0.2,0.8,7.8607e-06,1.17e-12,-7.856100000000001e-06,-3.92e-11,1.3e-13,300.0,0
0.22,0.12,0,-0.2,0.8,1.314e-05,1.26e-12,-1.3142e-05,-3.9100000000000006e-11,6.000000000000001e-14,300.0,0
0.24,0.12,0,-0.2,0.8,2.1724e-05,1.8900000000000002e-12,-2.168e-05,-3.912e-11,-9e-14,300.0,0
0.26,0.12,0,-0.2,0.8,3.5386e-05,2.42e-12,-3.5470000000000004e-05,-3.8660000000000005e-11,-2.5e-13,300.0,0
0.28,0.12,0,-0.2,0.8,5.6732000000000005e-05,3.1700000000000004e-12,-5.6678e-05,-3.869e-11,-3.0000000000000005e-14,300.0,0
0.3,0.12,0,-0.2,0.8,8.9066e-05,4.550000000000001e-12,-8.8978e-05,-3.88e-11,3.800000000000001e-13,300.0,0
0.32,0.12,0,-0.2,0.8,0.00013712,6.8200000000000004e-12,-0.000137,-3.869e-11,-3.800000000000001e-13,300.0,0
0.34,0.12,0,-0.2,0.8,0.00020534,7.44e-12,-0.00020514,-3.857e-11,8.000000000000001e-14,300.0,0
0.36,0.12,0,-0.2,0.8,0.0002993,9.400000000000001e-12,-0.00029904,-3.846e-11,3.0000000000000005e-14,300.0,0
0.38,0.12,0,-0.2,0.8,0.00042466,1.306e-11,-0.00042444,-3.829e-11,-3.2000000000000005e-13,300.0,0
0.4,0.12,0,-0.2,0.8,0.00058486,1.522e-11,-0.00058436,-3.864e-11,6.400000000000001e-13,300.0,0
0.42,0.12,0,-0.2,0.8,0.00078178,2.202e-11,-0.00078156,-3.832e-11,1.2000000000000002e-13,300.0,0
0.44,0.12,0,-0.2,0.8,0.00101836,2.5230000000000003e-11,-0.00101756,-3.821e-11,-2.0000000000000003e-14,300.0,0
0.46,0.12,0,-0.2,0.8,0.0012892,3.222e-11,-0.0012886,-3.814e-11,2e-13,300.0,0
0.48,0.12,0,-0.2,0.8,0.0015934,4.115e-11,-0.0015936,-3.854e-11,-8.000000000000001e-14,300.0,0
0.5,0.12,0,-0.2,0.8,0.0019236,4.9180000000000005e-11,-0.0019232,-3.835e-11,9e-14,300.0,0
0.52,0.12,0,-0.2,0.8,0.0022752,6.052e-11,-0.0022748,-3.8410000000000006e-11,3.600000000000001e-13,300.0,0
0.54,0.12,0,-0.2,0.8,0.0026386,7.617e-11,-0.002638,-3.867e-11,-3.5e-13,300.0,0
0.56,0.12,0,-0.2,0.8,0.0030086,9.407e-11,-0.003008,-3.871e-11,2.0000000000000003e-14,300.0,0
0.58,0.12,0,-0.2,0.8,0.0033774,1.1789000000000002e-10,-0.0033778,-3.868e-11,0.0,300.0,0
0.6,0.12,0,-0.2,0.8,0.0037428,1.4253000000000002e-10,-0.003742,-3.876e-11,3.2000000000000005e-13,300.0,0
0.62,0.12,0,-0.2,0.8,0.0040944,1.7616000000000002e-10,-0.0040964,-3.8730000000000005e-11,3.2000000000000005e-13,300.0,0
